student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
27,ibm__darden_digital_strategy_specialization,0.337313046581039,CS,85,95,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,27,python ai machine learning neural networks deep learning tensorflow,ai engineer,IBM & Darden Digital Strategy Specialization,Data Science,Specialization,"Data Science, Digital transformation, Artificial Intelligence (AI), Business Strategy, Cloud Computing, Deep Learning, Jobs, Machine Learning, strategy, Swot Analysis, Value Proposition, Competitiveness, ",data science digital transformation artificial intelligence ai business strategy cloud computing deep learning jobs machine learning strategy swot analysis value proposition competitiveness,data science
86,data_mining__specialization,0.49609844850345725,MCA,85,65,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,86,sql excel data visualization python r tableau power bi,data analyst,Data Mining  Specialization,Data Science,Specialization,"Data Clustering Algorithms, Text Mining, Data Visualization (DataViz), Data Mining, Data Visualization Software, Tableau Software, Data Virtualization, Information Retrieval (IR), Document Retrieval, Machine Learning, Recommender Systems, Probabilistic Models, ",data clustering algorithms text mining data visualization dataviz data mining data visualization software tableau software data virtualization information retrieval ir document retrieval machine learning recommender systems probabilistic models,data science
72,deeplearningai_tensorflow_developer_professional_c,0.23640084661328523,ECE,75,95,,Signal Processing Engineer,72,,signal processing engineer,DeepLearning.AI TensorFlow Developer Professional Certificate,Data Science,Professional Certificate,"Computer Vision,Convolutional Neural Network,Machine Learning,Natural Language Processing,",computer visionconvolutional neural networkmachine learningnatural language processing,data science
9,parallel_programming,0.19766543444338366,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Parallel programming,Computer Science,Course,"Data Structure,Parallel Computing,Data Parallelism,Parallel Algorithm,",data structureparallel computingdata parallelismparallel algorithm,computer science
16,fundamentals_of_reinforcement_learning,0.19956088332635558,CSIT,85,95,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,16,html css javascript react nodejs angular apis databases,web developer,Fundamentals of Reinforcement Learning,Data Science,Course,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems,",artificial intelligence aimachine learningreinforcement learningfunction approximationintelligent systems,data science
57,natural_language_processing_in_microsoft_azure,0.31666249963621085,ECE,85,75,,Signal Processing Engineer,57,,signal processing engineer,Natural Language Processing in Microsoft Azure,Data Science,Course,"Artificial Intelligence (AI),Microsoft Azure,Natural Language Processing,",artificial intelligence aimicrosoft azurenatural language processing,data science
67,managing_data_analysis,0.33363136353198286,MCA,75,65,"Java, C#, Python, Data Structures, Algorithms, Web Development, Database Management",Software Developer,67,java c python data structures algorithms web development database management,software developer,Managing Data Analysis,Business,Course,"Data Analysis,Communication,Interpretation,Exploratory Data Analysis,",data analysiscommunicationinterpretationexploratory data analysis,business
9,managing_cybersecurity_specialization,0.1981190398149536,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Managing Cybersecurity Specialization,Information Technology,Specialization,"Security Management, Network Security, Risk Management, Security Governance, Computer Security Incident Management, Security vulnerabilities and treatments, Threats to cybersecurity, Cybersecurity terminology, cybersecurity program elements, Cybersecurity planning, Cybersecurity performance measurement, Risk identification, ",security management network security risk management security governance computer security incident management security vulnerabilities and treatments threats to cybersecurity cybersecurity terminology cybersecurity program elements cybersecurity planning cybersecurity performance measurement risk identification,information technology
9,samplebased_learning_methods,0.22632722918116815,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Sample-based Learning Methods,Data Science,Course,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems,",artificial intelligence aimachine learningreinforcement learningfunction approximationintelligent systems,data science
20,write_professional_emails_in_english,0.19819552939042803,ECE,85,85,,VLSI Engineer,20,,vlsi engineer,Write Professional Emails in English,Language Learning,Course,"Professional,Email Writing,Communication,Writing,",professionalemail writingcommunicationwriting,language learning
9,2introduction_to_spreadsheets_and_models,0.19807790617697382,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Introduction to Spreadsheets and Models,Business,Course,"Monte Carlo Method,Microsoft Excel,Linear Programming (LP),Solver,",monte carlo methodmicrosoft excellinear programming lpsolver,business
81,managing_machine_learning_projects,0.19667615313548417,ECE,85,75,,Signal Processing Engineer,81,,signal processing engineer,Managing Machine Learning Projects,Data Science,Course,"Modeling,Project Management,Machine Learning,",modelingproject managementmachine learning,data science
22,think_again_i_how_to_understand_arguments,0.199485436783878,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,Think Again I: How to Understand Arguments,Arts and Humanities,Course,"Evaluation,Interpretation,Language,Linguistics,",evaluationinterpretationlanguagelinguistics,arts and humanities
82,patient_safety_specialization,0.19741688729017326,ECE,75,75,,IoT Developer,82,,iot developer,Patient Safety Specialization,Health,Specialization,"Patient Care, Patient Safety, Comprehensive Unit-Based Safety Program (Cusp) Toolkit, Quality Improvement, Systems Thinking, Communication, Healthcare Leadership, Organizational Culture, Project Management, Design Thinking, Change Management, Project Planning, ",patient care patient safety comprehensive unitbased safety program cusp toolkit quality improvement systems thinking communication healthcare leadership organizational culture project management design thinking change management project planning,health
39,introduction_to_accounting_data_analytics_and_visu,0.5467930699585043,CS,75,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,39,python r data analysis machine learning sql data visualization,data scientist,Introduction to Accounting Data Analytics and Visualization,Data Science,Course,"Data Analysis,Predictive Analytics,Data Visualization (DataViz),Data Architecture,Coding,",data analysispredictive analyticsdata visualization datavizdata architecturecoding,data science
26,ibm__darden_digital_strategy_specialization,0.3540386962652497,CS,85,85,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,26,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,IBM & Darden Digital Strategy Specialization,Data Science,Specialization,"Data Science, Digital transformation, Artificial Intelligence (AI), Business Strategy, Cloud Computing, Deep Learning, Jobs, Machine Learning, strategy, Swot Analysis, Value Proposition, Competitiveness, ",data science digital transformation artificial intelligence ai business strategy cloud computing deep learning jobs machine learning strategy swot analysis value proposition competitiveness,data science
76,business_analytics_for_decision_making,0.4256992161328932,MCA,50,50,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,76,sql excel data visualization python r tableau power bi,data analyst,Business Analytics for Decision Making,Data Science,Course,"Data Analysis,Simulation,Business Analytics,Mathematical Optimization,",data analysissimulationbusiness analyticsmathematical optimization,data science
69,data_science_fundamentals_with_python_and_sql_spec,0.6503838188493207,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,69,python r data analysis machine learning sql data visualization,data scientist,Data Science Fundamentals with Python and SQL Specialization,Data Science,Specialization,"Data Science, Github, Python Programming, Jupyter notebooks, Rstudio, Data Analysis, Pandas, Numpy, Probability And Statistics, Regression Analysis, Data Visualization (DataViz), Statistical Hypothesis Testing, ",data science github python programming jupyter notebooks rstudio data analysis pandas numpy probability and statistics regression analysis data visualization dataviz statistical hypothesis testing,data science
37,biostatistics_in_public_health__specialization,0.19826792144139724,IT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,37,html css javascript react nodejs angular apis databases,web developer,Biostatistics in Public Health  Specialization,Health,Specialization,"Statistics, Statistical Hypothesis Testing, variability, regression, Normal Distribution, summary measures, binary data, Confidence Interval, p values, sampling, P-Value, Proportional Hazards Model, ",statistics statistical hypothesis testing variability regression normal distribution summary measures binary data confidence interval p values sampling pvalue proportional hazards model,health
